amount,hour,transactions_last_24h,device_changed,location_changed,account_age_days,failed_attempts,previous_fraud_count,merchant_risk,is_new_payee,fraud
410.77,18,4,1,0,696,1,0,4,0,1
2952.08,22,2,0,0,1684,0,0,10,0,0
3522.0,2,2,0,0,1008,0,0,6,0,0
1320.92,16,5,0,0,2369,0,0,7,0,0
246.13,22,5,0,0,1261,0,0,6,1,0
977.75,12,2,0,0,15,0,0,2,0,0
1331.96,18,4,0,0,398,0,0,6,1,0
349.11,14,3,0,0,487,0,0,5,1,0
764.99,0,2,0,0,885,1,0,6,0,0
267.9,10,2,0,0,1045,1,0,1,0,0
2012.82,6,7,0,0,1263,0,0,6,0,0
1294.6,2,3,0,1,1792,1,0,9,1,1
211.5,14,1,0,0,1825,0,0,7,1,1
1558.48,22,6,0,0,1220,0,0,4,1,0
1036.38,1,3,0,0,1369,0,0,9,0,0
1837.97,7,3,0,0,274,0,0,4,0,0
741.35,16,2,0,0,1997,1,0,6,0,0
492.02,7,3,0,0,125,0,0,2,0,0
507.33,2,2,0,0,2428,0,0,4,0,0
640.23,4,1,0,1,867,0,0,10,0,0
1117.47,0,4,0,0,1129,0,0,8,0,0
1271.51,23,1,0,0,398,0,0,3,1,0
906.22,11,3,1,0,793,0,0,7,0,0
718.15,22,0,0,0,441,1,0,1,0,0
771.7,16,3,0,0,843,0,0,10,0,0
13463.33,8,6,0,0,738,1,0,1,0,0
507.39,22,1,0,0,1813,0,0,4,0,0
627.68,6,0,0,0,1456,0,0,6,1,0
29550.45,4,11,0,0,1878,1,0,10,1,0
1670.73,19,3,0,0,1961,0,0,1,0,0
275.89,13,0,0,0,2167,0,0,4,0,0
2547.04,10,2,0,1,521,0,0,10,0,1
441.4,14,2,0,0,890,0,0,2,0,0
2721.83,23,2,0,0,1077,0,0,4,0,0
888.06,6,3,0,0,1075,0,0,6,0,0
706.42,21,4,0,0,1808,0,1,3,0,0
5481.67,21,2,0,0,98,0,0,3,0,0
1932.17,18,3,0,1,2149,0,0,10,1,0
2901.52,3,4,0,1,1415,0,0,4,0,0
1694.12,2,3,0,0,523,0,0,4,0,0
703.14,2,2,0,0,841,0,0,4,0,0
2021.01,16,2,0,0,2101,0,0,5,0,0
3674.66,9,5,0,0,1480,0,0,1,0,0
1254.81,23,4,0,0,1088,0,0,3,0,0
6645.15,0,1,0,0,2248,1,0,9,1,0
2566.98,8,2,0,0,1618,1,0,6,0,0
1355.58,6,2,0,0,385,1,0,10,0,0
1410.2,21,5,0,1,1161,0,0,3,0,0
1257.95,2,4,0,0,2457,0,0,6,0,0
313.8,9,4,0,0,1863,0,0,6,0,0
1002.17,20,0,0,0,1625,1,0,2,0,0
1368.11,23,2,0,0,1802,0,0,7,0,0
723.37,21,3,0,0,1107,1,0,6,0,0
1537.14,15,6,1,0,1295,0,0,2,0,0
1120.25,3,0,0,0,194,0,0,4,1,1
2377.23,2,3,0,0,2384,0,0,2,0,0
2128.37,9,4,0,0,402,1,0,4,0,0
1296.15,11,2,0,0,2259,1,0,9,1,0
279.44,12,3,0,0,2269,0,0,5,0,0
6572.98,1,2,0,0,845,0,0,5,0,0
951.57,16,4,0,0,2436,1,0,7,1,0
1011.42,9,3,0,0,300,0,0,7,0,0
778.59,2,3,0,0,244,2,0,3,1,0
672.89,21,4,0,0,368,0,0,4,0,0
5136.14,8,3,1,0,2227,2,0,2,0,0
4385.44,5,3,0,0,648,0,0,4,0,0
1710.25,11,3,0,0,2483,0,0,2,0,0
984.86,22,3,0,0,1635,0,0,10,0,0
2036.76,19,3,0,0,695,0,0,8,0,0
1180.62,2,3,0,0,468,0,0,9,0,0
906.67,16,9,0,0,1863,0,0,6,0,0
1537.8,15,4,0,0,1406,0,0,9,0,0
705.45,21,4,1,0,354,0,0,1,0,0
1411.3,23,2,0,0,1873,0,0,6,0,0
1345.1,17,3,0,0,2198,1,0,3,1,0
2004.07,15,3,0,0,518,0,0,5,0,0
590.44,8,1,0,0,1319,0,0,10,0,1
2230.85,21,2,0,0,769,0,0,5,1,0
443.05,22,5,0,0,583,2,0,4,1,0
618.58,23,3,0,0,113,0,0,7,0,0
646.18,22,4,0,0,2453,0,0,5,0,0
375.38,15,7,0,0,287,0,0,3,0,0
3028.01,22,4,1,0,883,0,0,8,0,1
416.11,18,2,0,0,936,0,0,6,0,0
545.16,5,4,0,0,1998,0,0,7,0,1
3848.38,0,5,0,0,687,0,0,2,0,0
619.81,23,0,0,0,2287,0,1,2,0,0
908.56,10,2,0,0,534,1,0,5,0,0
398.61,20,2,0,0,1976,1,0,3,1,0
2522.36,6,4,0,0,817,1,0,8,0,0
2557.37,8,0,0,0,342,0,1,4,0,0
2296.05,19,4,0,0,272,0,0,3,0,0
1877.19,12,0,1,0,1577,1,0,5,1,0
1180.38,16,4,0,0,1819,0,0,8,1,0
649.12,7,2,0,0,1576,0,1,8,0,0
485.43,14,2,0,0,1484,0,0,9,0,0
3983.46,11,1,0,0,1325,0,0,6,1,0
2356.2,22,4,0,0,656,0,0,6,1,0
548.23,11,3,0,0,1938,1,0,4,0,0
1141.2,2,7,0,0,339,1,0,7,0,0
812.31,17,3,1,0,394,2,0,4,0,1
354.88,22,1,0,0,105,1,0,7,0,0
1309.83,21,5,0,0,1605,2,0,7,1,1
723.79,2,3,0,0,1699,0,0,7,0,0
423.04,23,5,0,1,2088,2,0,10,1,1
249.85,8,3,0,0,534,0,0,8,0,0
229.57,20,3,1,0,1421,0,0,3,0,0
756.4,15,2,0,0,1078,0,0,8,1,0
1007.18,23,3,0,0,2442,0,0,2,1,0
457.01,8,0,0,1,1475,0,0,9,0,0
2102.2,14,6,0,0,1647,0,0,5,0,0
1027.06,16,3,0,0,891,1,0,3,0,0
1952.54,3,4,0,1,1827,0,0,6,0,0
913.32,18,3,0,0,93,0,0,4,0,0
499.14,3,3,0,0,2181,2,0,1,0,0
1229.2,19,3,0,0,1310,0,0,5,0,0
310.23,3,3,1,0,1455,0,0,3,0,1
1880.77,4,4,0,0,2347,1,0,3,1,0
429.6,11,4,0,1,408,0,0,7,0,1
2746.91,4,4,0,0,321,0,0,6,0,0
781.76,1,3,0,0,1593,0,0,3,0,0
3173.32,1,5,0,0,940,1,0,2,0,0
356.87,6,1,0,0,1444,0,0,3,1,0
556.81,11,2,0,0,787,1,0,5,1,1
1605.09,1,1,0,1,1019,0,0,10,0,0
3535.1,3,3,0,0,603,0,0,6,0,0
5805.78,14,0,0,0,1594,0,0,4,0,0
1142.95,7,3,0,0,1578,1,0,2,0,0
6889.44,18,0,0,0,1689,0,0,10,0,0
820.85,20,6,0,0,926,0,0,3,0,0
3290.41,0,1,0,0,1106,0,0,10,0,0
427.44,22,4,0,0,785,1,0,7,0,0
1669.37,16,3,0,0,1521,0,0,8,1,0
105.46,19,4,0,0,427,0,0,10,0,0
357.24,11,2,0,0,182,0,0,10,0,0
1748.79,0,7,0,0,909,0,0,9,0,1
295.17,21,4,0,0,1629,0,0,9,0,0
1680.67,13,1,1,0,2479,1,0,3,0,0
2714.76,0,2,0,0,566,1,0,9,1,0
664.26,3,3,0,0,2169,0,0,9,0,0
416.15,4,4,0,0,560,0,0,3,1,0
682.53,9,3,0,0,240,1,1,2,0,1
417.46,10,3,0,0,429,0,0,4,0,0
991.07,10,3,0,0,1581,1,0,4,1,0
1214.5,20,3,0,0,952,0,0,8,0,0
807.54,22,1,0,0,1207,0,0,3,0,0
5850.95,16,1,0,0,693,1,0,4,0,0
534.11,15,2,0,0,1697,0,0,4,0,0
4409.13,20,3,0,0,1357,0,0,2,0,0
387.13,6,6,0,0,2351,0,0,4,0,0
1179.42,13,1,0,0,1239,0,0,6,0,0
3579.95,15,1,0,0,227,0,0,8,0,0
3399.41,6,3,0,0,2013,0,0,7,0,0
720.35,22,0,0,0,1385,2,0,7,0,0
1910.4,5,5,1,1,642,1,0,3,0,0
1671.0,1,4,0,1,173,0,0,6,0,1
639.1,7,2,0,0,745,0,0,10,0,0
2030.32,19,0,0,0,930,1,2,4,0,0
7062.06,8,1,0,0,439,1,0,8,0,0
1757.59,5,5,0,0,1127,1,0,1,0,0
1932.09,20,1,0,1,1466,0,0,2,0,0
2147.7,3,4,0,0,213,2,1,3,0,0
254.43,3,2,1,0,9,0,0,5,0,0
1737.54,21,2,0,0,608,0,0,1,1,0
396.72,7,3,0,0,2159,1,0,8,0,0
607.96,0,3,0,0,1431,1,0,5,0,0
9527.54,10,2,0,1,1216,0,0,4,0,0
851.28,17,2,0,0,564,1,0,1,0,0
523.13,18,3,0,0,1466,0,0,6,1,0
3472.34,2,3,0,0,1799,0,0,5,0,0
425.1,6,5,0,0,625,0,0,2,0,0
701.05,14,4,0,0,1666,0,0,6,1,0
3824.0,15,2,0,0,314,1,0,10,0,0
1144.55,14,4,1,0,1244,2,0,9,0,0
230.07,8,0,0,0,1741,0,0,10,0,0
1889.35,20,3,1,0,1398,0,2,3,0,0
737.7,1,3,0,1,2431,0,0,9,1,0
5114.58,19,1,1,0,808,0,0,5,0,0
598.13,22,3,0,0,121,0,0,3,0,0
3137.64,16,0,0,0,1374,0,0,6,0,0
6474.96,10,1,1,1,2428,0,0,1,0,0
468.28,9,8,0,0,804,1,0,3,0,0
903.96,10,3,0,0,2012,0,0,1,0,0
1617.48,3,1,0,0,2267,0,0,6,0,0
465.29,5,5,0,0,458,0,0,4,1,0
1436.97,15,0,0,0,209,0,0,6,0,0
875.75,13,4,0,0,790,1,0,7,1,0
858.28,11,2,0,0,509,0,0,5,0,0
1151.64,11,9,0,0,2469,0,0,8,0,0
1177.64,1,3,0,0,630,0,0,10,0,0
1291.91,20,5,0,0,2245,1,0,9,1,0
602.55,22,1,0,0,1969,1,0,10,0,0
629.44,5,3,0,0,2306,1,0,9,0,0
974.0,7,2,0,0,1131,0,0,2,0,1
1048.63,15,5,0,0,1669,1,0,10,0,0
707.08,0,3,1,0,1388,0,0,5,0,0
1516.17,2,3,0,0,1231,1,0,9,0,0
178.62,21,4,0,0,739,0,0,10,0,0
528.23,4,3,0,0,533,0,0,9,0,0
828.88,13,0,0,0,672,1,0,10,0,0
465.86,21,3,0,0,718,1,0,5,0,0
5592.59,17,2,0,0,1621,1,0,3,1,0
1117.51,6,2,0,0,182,0,0,10,0,0
1308.67,3,4,0,0,1715,0,0,6,0,0
676.39,17,1,0,0,1735,0,0,8,0,0
1079.47,9,3,0,0,1295,0,0,4,0,0
325.3,23,4,0,0,2203,0,0,3,1,0
925.36,15,4,0,0,1759,1,0,4,0,0
429.66,0,2,0,1,1539,0,0,9,1,0
830.97,6,2,1,0,1933,1,0,1,0,0
84.78,17,3,1,0,1352,1,0,7,0,0
354.96,16,3,0,0,255,0,0,8,0,0
4740.64,17,1,0,0,1713,1,0,10,1,0
2515.93,5,1,1,1,587,0,0,2,0,0
4101.22,5,4,0,0,158,0,0,9,0,0
4392.8,5,1,0,0,1554,1,0,7,0,0
2149.49,16,3,1,0,725,0,1,8,0,1
697.24,0,0,0,0,2184,0,0,1,0,0
388.68,19,3,0,0,979,1,0,4,0,0
3452.12,6,2,0,0,2028,0,0,4,1,0
1169.78,11,4,0,0,2085,1,0,1,1,0
13280.11,5,6,0,1,1457,0,0,9,0,0
761.2,10,3,0,0,674,1,0,1,0,0
7886.41,18,5,0,0,1109,0,0,9,0,0
937.49,4,1,0,0,236,0,0,9,0,0
4171.57,13,4,0,0,81,1,0,2,0,0
5983.09,1,3,0,0,105,0,0,1,0,0
394.28,4,3,0,0,2304,1,0,8,0,0
675.2,16,2,0,0,328,0,0,4,1,0
390.34,13,3,0,0,1861,0,0,9,0,0
320.56,14,1,0,0,2366,0,1,7,1,0
2136.8,5,5,0,0,711,1,0,2,0,0
900.88,4,5,0,0,516,0,0,6,0,0
1155.59,10,4,0,0,1264,0,0,2,0,0
1912.64,3,2,0,0,1499,0,0,9,0,0
171.16,21,1,0,0,598,0,0,5,0,0
3970.97,6,5,0,0,1121,0,0,3,0,0
773.48,17,0,1,0,2288,0,0,5,0,0
1867.58,3,0,0,0,1157,1,0,9,0,0
2040.02,15,3,0,0,1121,1,0,1,0,0
4319.08,4,1,0,0,718,1,0,5,0,0
987.47,6,3,0,0,2134,0,0,8,0,0
131.15,9,2,0,0,2358,0,0,10,0,1
1161.11,2,2,0,0,1549,0,1,2,0,0
1340.38,2,7,0,0,561,0,0,7,0,0
389.84,18,5,0,0,1313,1,0,2,0,0
1270.91,8,1,0,0,370,1,0,8,0,0
764.32,13,0,0,0,2267,1,0,10,0,0
286.36,15,1,0,0,2311,0,0,1,0,0
2146.27,14,0,0,0,346,0,0,1,0,0
624.08,15,4,0,0,1231,1,0,10,0,0
730.42,23,5,1,0,161,0,0,10,0,1
690.5,15,3,0,0,1273,1,0,5,0,1
3772.44,8,2,1,0,1658,1,0,8,0,0
1052.67,6,2,1,0,1845,0,0,1,0,0
1186.9,19,1,0,0,2288,1,0,5,1,0
705.82,10,3,0,0,2453,0,0,1,0,0
1742.14,13,3,0,1,334,0,0,8,0,0
4227.3,19,2,0,0,1787,0,0,2,1,0
2096.16,5,3,0,0,607,0,0,5,0,0
2179.54,5,1,0,0,1910,0,0,5,0,0
2010.68,1,2,1,0,999,1,1,3,0,1
275.82,1,4,0,0,1508,0,0,10,0,0
456.63,14,2,0,0,2330,0,0,6,0,0
893.38,12,3,0,0,2321,0,0,9,0,0
530.67,7,1,0,0,2131,1,0,10,1,1
378.22,5,3,0,0,1158,2,0,1,0,1
168.65,16,2,0,0,2429,0,1,5,0,0
285.28,2,3,0,1,2,0,1,1,0,0
848.5,16,3,0,0,1934,0,0,8,0,0
1023.08,21,2,1,0,539,1,0,7,0,0
496.18,10,3,1,0,871,1,0,2,1,1
1186.69,11,3,0,0,2327,0,0,10,0,0
710.64,12,1,0,0,132,1,0,3,1,0
3263.56,2,4,0,0,507,0,0,4,0,0
932.97,15,7,0,1,1538,0,0,6,0,0
2200.26,8,3,1,0,2475,0,0,2,0,0
1343.74,11,3,1,1,2236,0,0,1,1,1
269.87,0,5,0,0,1385,0,0,9,1,0
1001.59,21,3,0,0,1117,0,0,8,0,0
318.74,8,3,0,0,996,0,0,4,1,0
984.25,1,1,0,0,981,0,0,1,0,0
520.54,18,3,0,0,1967,0,0,2,0,0
1606.74,23,4,0,0,1982,0,0,10,0,0
286.47,12,2,0,0,744,0,0,4,0,0
1112.87,0,2,0,0,998,2,0,7,0,0
1943.83,23,3,0,0,2053,0,0,6,0,0
2717.85,4,4,0,0,1834,0,0,3,0,0
510.73,5,2,0,0,1304,0,0,1,1,0
1116.27,16,2,0,0,520,1,0,10,0,0
1318.36,7,1,0,0,597,1,0,6,0,0
5151.93,2,4,0,0,1584,0,0,10,1,0
249.3,16,4,0,0,1747,0,0,7,1,0
440.93,6,4,1,0,1425,0,0,6,0,0
18114.4,20,2,0,0,1388,0,0,10,1,0
834.56,3,4,0,0,1097,1,0,10,0,0
165.51,21,7,0,0,1877,0,0,3,0,0
612.44,17,0,0,0,822,1,0,2,1,0
68.79,5,2,0,0,1617,1,0,3,0,1
1395.38,13,3,1,0,1539,0,0,8,0,1
2464.6,22,5,0,0,591,0,1,7,0,0
440.69,1,1,0,0,2369,0,0,10,0,0
684.9,19,5,0,0,1853,0,0,9,1,0
2761.84,11,1,0,0,769,0,0,3,0,0
190.53,22,2,0,0,708,0,0,7,0,0
292.49,5,1,0,0,141,0,0,7,0,0
872.96,17,3,0,0,1156,0,0,9,0,0
516.8,23,4,1,0,2196,0,0,6,0,0
817.4,8,1,0,0,669,0,0,8,1,0
309.9,2,3,0,0,46,0,0,8,0,0
1358.74,9,5,0,1,1131,0,0,4,1,0
944.61,14,2,0,0,160,0,0,1,0,0
1899.2,15,4,0,0,1983,0,1,6,0,0
1339.97,11,2,0,0,359,0,0,8,1,0
1348.42,22,1,0,0,999,0,0,3,0,1
258.19,13,1,0,0,1867,0,0,8,0,1
1794.7,15,2,1,0,627,1,0,5,1,0
787.71,22,1,0,0,172,2,0,4,0,0
928.34,22,4,0,0,1970,0,1,8,0,0
3128.36,8,4,1,0,1239,0,0,2,0,0
534.09,6,6,0,0,185,1,0,3,1,0
4235.19,17,5,0,1,346,1,0,3,1,0
4649.32,12,5,0,0,2233,0,0,9,0,0
2328.05,10,3,0,0,1390,0,0,7,1,0
411.32,16,6,0,0,646,0,0,5,0,0
123.19,15,2,0,0,1216,0,0,2,1,0
3225.47,21,2,1,0,2464,0,0,7,0,0
1225.84,8,4,0,0,777,0,0,6,0,0
520.51,18,5,0,0,528,0,0,3,0,0
3545.95,5,4,0,0,1430,0,0,5,0,0
463.33,22,3,0,0,2061,0,0,3,0,0
717.55,2,5,0,0,766,0,0,7,0,0
1853.61,18,2,0,1,221,1,0,6,0,0
360.11,2,1,0,0,2101,0,0,7,0,0
982.91,21,4,0,0,2071,2,0,7,0,0
3258.87,23,2,0,0,2316,0,0,3,0,0
1354.4,19,4,0,0,878,0,0,5,0,0
3817.79,18,2,0,0,1297,0,0,10,0,0
3407.05,11,1,0,0,1181,1,0,1,0,0
1105.15,5,3,0,0,309,0,0,4,0,0
105.98,23,2,0,0,1562,0,0,4,0,0
362.94,12,1,0,0,806,0,0,8,0,0
2352.74,19,2,1,0,2241,0,0,7,0,0
232.7,17,3,0,0,2052,1,0,10,0,0
791.01,16,4,1,0,555,0,0,6,0,0
1538.37,8,3,0,0,520,0,0,9,1,0
4767.47,10,3,0,0,313,0,0,4,0,0
617.07,10,5,0,0,319,0,0,7,0,0
576.23,14,3,0,0,1133,0,0,4,1,0
1040.6,17,3,0,0,2406,0,0,7,0,0
1557.62,4,0,0,0,1321,1,0,6,0,0
939.88,5,2,0,0,1377,0,0,5,0,0
3131.5,1,4,0,0,1009,1,0,5,1,0
493.17,12,6,0,0,1155,0,1,4,0,0
1236.65,16,6,0,0,1235,1,0,1,1,0
1711.65,5,5,0,0,2308,0,0,8,1,0
734.92,17,3,0,0,158,1,0,7,0,0
2539.47,0,3,0,0,1341,1,0,9,0,0
1272.78,20,2,0,1,1449,0,0,3,1,0
2413.53,16,3,0,1,1237,0,0,10,0,0
1331.56,16,5,0,0,1071,0,0,5,1,0
1597.83,16,2,0,0,751,0,0,6,1,1
582.66,8,0,0,0,1107,0,0,5,0,0
583.61,23,4,0,0,1689,0,0,8,0,1
3730.87,17,3,1,0,783,0,0,4,0,0
2070.43,4,3,0,0,1785,2,0,7,0,0
394.27,22,2,0,0,2043,1,0,4,0,0
1314.04,17,2,0,0,339,0,0,8,0,0
102.13,7,2,1,0,1626,0,0,5,0,0
617.74,22,3,0,0,1952,0,0,9,0,0
2867.02,5,4,0,0,1917,3,0,3,1,1
967.63,15,4,0,0,1106,0,0,4,0,0
1233.87,16,5,0,0,721,2,0,2,1,0
53.71,23,8,0,0,1048,0,0,4,0,0
740.81,13,0,0,0,1940,0,0,2,0,0
1538.05,23,5,0,0,2261,0,0,1,0,0
1746.36,6,3,0,0,1342,0,0,7,0,0
2870.83,19,2,0,0,392,0,0,5,1,0
888.68,5,4,1,0,215,1,0,6,0,0
929.22,23,8,0,0,1225,0,0,6,0,0
289.42,18,4,1,1,1325,0,0,6,0,1
893.8,15,1,0,0,1127,1,0,8,0,0
310.57,1,2,0,0,1879,0,0,2,0,0
172.8,11,2,0,0,1504,0,0,2,0,0
370.49,3,5,0,0,1320,0,0,6,0,0
4957.64,22,2,0,0,556,0,0,2,0,0
836.68,9,4,0,0,1677,1,0,10,1,0
1366.32,19,3,0,0,618,0,0,8,1,0
656.23,21,0,0,0,2385,1,0,9,0,0
182.99,2,4,0,1,128,0,0,1,0,1
2796.47,18,2,0,0,436,2,0,5,1,0
124.94,7,5,0,0,2024,0,0,10,1,0
629.68,2,3,0,0,2455,0,0,1,0,0
1038.35,6,1,0,0,237,0,0,9,0,0
1380.9,13,4,0,0,390,1,0,10,0,0
530.35,20,3,0,1,1532,2,0,3,0,0
174.52,16,6,0,0,2470,1,1,6,1,1
492.21,5,8,0,0,75,0,0,5,0,0
518.66,7,1,0,0,984,0,1,2,0,0
506.19,7,2,0,0,1478,0,0,2,0,0
2893.03,17,3,1,0,1565,0,0,8,0,0
325.84,12,1,0,0,572,0,0,1,0,0
1481.75,0,4,0,0,43,1,0,2,0,1
1284.72,1,1,0,0,1663,0,0,4,0,0
2865.38,1,3,0,0,2452,1,0,4,0,0
959.94,23,3,0,0,1918,0,0,1,0,0
2419.05,12,7,0,0,2269,1,0,4,0,0
923.14,11,3,1,0,2447,0,0,10,0,0
1693.23,18,1,0,0,1685,0,0,4,0,0
243.97,4,8,0,0,1863,0,0,10,0,0
78.39,0,4,0,0,430,1,1,6,0,1
1599.66,6,2,0,0,2366,2,0,7,0,0
1687.8,5,5,0,0,1508,0,0,6,0,0
1764.29,19,3,0,0,2327,1,0,6,0,0
648.76,19,1,0,0,2445,3,0,1,0,0
4864.51,15,4,0,0,703,1,0,5,1,1
692.37,21,2,0,0,1932,0,0,7,0,0
1670.5,11,2,0,0,999,0,0,7,0,0
1987.51,5,3,0,0,198,0,0,10,0,0
6116.47,7,1,0,0,1031,1,0,2,0,0
798.69,3,10,0,0,1169,1,0,6,0,0
570.67,21,2,0,0,865,3,0,10,0,0
245.15,14,3,0,0,1047,0,0,7,1,0
5179.0,18,4,0,1,1848,0,0,3,0,0
1671.39,6,3,1,1,1787,0,0,7,0,0
1725.14,17,2,0,0,959,0,0,5,0,0
24753.06,7,1,1,0,1773,0,0,6,0,1
1517.84,10,3,0,0,2302,1,1,1,0,0
298.17,15,1,0,0,2244,0,0,10,0,1
901.53,23,3,0,0,1396,0,0,6,0,0
413.73,13,4,0,0,2134,0,0,1,1,0
738.14,17,2,0,0,764,1,0,8,0,0
733.19,14,1,0,0,377,0,0,3,0,0
609.71,10,6,0,0,2110,1,1,7,1,1
272.25,22,0,0,0,1815,0,0,8,0,0
5391.08,23,3,0,0,1709,0,0,1,1,0
1478.6,7,4,0,0,1891,0,0,7,0,0
875.27,21,0,0,0,792,0,0,8,0,0
2339.37,10,5,0,0,689,0,1,10,0,0
1756.48,17,2,0,0,2238,0,0,2,0,0
1444.75,12,7,0,0,1939,0,0,3,1,0
2175.47,18,4,0,0,1117,1,0,9,0,1
1253.8,20,1,0,0,1032,1,0,5,0,0
2143.56,10,1,0,0,265,1,0,10,0,0
2328.81,16,2,0,0,127,0,0,9,0,0
1290.41,12,3,0,0,2037,0,0,4,0,0
879.72,19,6,0,0,868,0,0,2,0,0
5066.46,4,5,0,0,1763,0,0,8,0,1
680.0,17,4,0,0,2245,0,0,4,0,0
1621.84,14,5,0,0,97,0,1,10,0,1
1658.9,10,2,0,0,693,0,0,8,0,0
596.12,8,3,0,0,343,0,0,5,0,0
488.91,16,4,0,0,1324,4,0,7,0,0
769.81,8,6,0,0,2233,0,0,8,0,0
670.34,0,4,0,0,518,1,0,6,0,0
255.15,22,4,0,0,102,0,0,5,0,0
571.64,10,6,0,0,1672,1,0,9,0,0
1431.13,3,4,0,1,1375,0,0,10,1,0
3889.14,5,2,0,0,1833,0,0,9,0,0
1909.11,19,2,0,0,149,1,0,2,0,0
81.49,7,5,0,0,543,1,0,3,0,0
2082.46,6,4,0,0,2079,0,0,1,0,0
627.57,11,2,0,0,799,0,0,10,0,0
1725.17,0,1,0,0,396,1,0,8,0,0
1081.24,13,1,0,0,2362,0,0,1,0,0
904.44,0,2,0,1,1500,0,0,4,0,0
990.06,20,2,0,0,2451,0,0,9,1,0
1072.32,10,1,1,0,2464,1,0,10,1,0
4206.58,5,1,0,0,397,1,1,1,0,0
1075.28,10,2,0,1,1661,1,0,9,0,0
3247.16,4,4,0,0,1764,1,0,3,1,0
2807.1,7,4,0,0,1005,0,0,8,0,0
2136.76,3,6,0,0,2142,0,0,10,1,1
183.71,16,3,0,1,916,2,0,5,0,0
3349.72,23,3,0,0,122,0,0,4,0,0
693.74,11,4,0,0,2377,0,0,7,0,0
2243.35,2,1,0,0,1364,0,0,5,1,0
414.66,1,4,0,0,1469,1,0,4,0,0
335.27,19,2,1,0,1872,0,0,5,1,0
7914.0,8,3,0,1,2491,1,0,10,0,0
421.16,7,4,0,0,1614,1,0,1,0,0
3449.92,2,2,0,1,154,0,0,1,0,0
1234.5,15,4,0,0,973,0,0,6,1,0
720.45,1,3,1,0,2027,0,0,5,1,0
1048.56,21,1,1,0,1892,0,1,9,0,0
298.54,4,4,0,0,465,1,0,2,0,0
1081.65,1,3,1,0,446,1,0,5,1,0
371.39,16,3,1,0,852,1,0,6,0,0
738.45,8,7,0,0,2107,1,0,2,0,0
2766.39,16,2,0,0,1622,0,0,1,0,0
1414.02,0,2,0,0,1667,0,0,2,1,0
249.09,20,4,0,0,2017,0,0,2,0,0
2569.56,7,1,0,0,793,0,0,10,0,0
1088.87,18,0,0,0,1422,0,0,8,0,0
637.67,22,7,0,0,1251,0,0,9,0,0
2313.87,12,5,0,0,262,0,0,4,0,0
927.78,8,1,0,0,816,1,0,2,1,0
341.84,7,5,1,0,11,0,0,5,0,0
6959.13,16,3,0,0,798,0,0,1,0,0
1077.84,0,4,0,0,2180,0,0,5,1,0
1010.92,3,2,0,0,179,1,0,1,0,0
731.35,15,3,0,0,686,0,0,10,0,0
3568.73,0,4,0,0,1267,0,0,7,0,0
648.8,6,3,0,0,1678,0,0,5,0,0
233.93,15,6,0,0,233,0,0,10,0,1
556.31,6,2,0,0,1939,0,0,2,0,0
4133.07,22,3,0,0,1245,0,0,1,0,0
2520.3,23,3,0,0,1754,0,0,7,0,0
849.79,0,5,1,0,1439,0,0,4,0,0
4329.71,4,2,1,0,253,0,0,4,0,0
2316.8,21,4,0,0,842,1,0,4,0,0
840.01,0,2,0,0,1937,0,0,3,0,0
928.98,11,2,0,0,1235,0,0,7,0,0
1524.34,22,3,0,0,2232,0,0,5,0,0
477.28,14,1,0,0,1733,1,0,4,0,0
1101.58,7,3,0,0,1985,1,0,4,0,0
1492.96,0,2,0,0,1310,1,0,3,0,0
202.97,9,6,0,0,1275,0,0,7,0,0
907.49,13,4,0,0,1395,2,0,2,0,0
809.93,1,4,1,0,499,0,0,4,0,0
3065.81,12,5,0,0,1457,0,0,7,0,0
173.38,9,0,0,0,1562,0,0,10,0,0
748.82,7,4,0,0,21,0,0,4,0,0
677.39,23,2,0,0,1751,0,0,1,0,0
2864.28,21,3,0,0,954,0,0,7,1,1
1049.9,16,4,0,0,677,0,0,4,0,0
6608.39,14,1,0,0,1622,0,0,6,0,0
2126.46,11,1,1,0,1604,0,0,4,0,0
727.62,1,2,0,0,430,1,0,1,0,0
1393.62,7,2,0,0,2188,0,0,3,1,0
769.65,0,4,0,0,1960,0,0,7,0,0
2589.96,8,4,0,0,954,0,0,2,1,0
289.4,11,3,0,0,160,1,0,2,0,0
481.21,14,0,1,0,1330,1,0,5,0,0
1729.68,8,3,1,0,2472,0,0,3,0,0
3735.95,6,7,0,1,1793,1,0,6,1,1
121.27,17,1,0,0,824,0,0,4,1,0
4334.98,3,1,0,1,1854,1,0,7,0,0
953.24,3,3,0,0,2003,0,0,9,0,0
166.69,16,0,0,0,1611,0,0,2,0,0
54.5,14,1,0,0,533,0,0,7,1,0
237.61,20,0,0,0,1320,0,0,3,0,0
1075.24,17,4,0,0,605,0,0,8,0,0
1026.7,21,5,0,0,1757,1,0,7,0,0
2065.65,15,3,0,0,51,0,1,10,0,1
633.03,20,7,0,0,2116,2,0,8,0,0
362.11,4,0,0,0,1209,0,0,10,1,0
725.54,12,3,0,0,2243,0,0,4,0,0
1134.12,22,0,1,0,2392,1,0,10,0,1
1381.29,18,3,1,0,1073,0,0,8,0,0
498.12,9,5,0,0,2239,0,0,7,0,0
2701.19,22,0,0,0,1780,1,0,6,1,0
589.1,7,1,0,0,1183,0,0,4,0,0
459.57,0,4,0,1,1010,3,0,7,0,1
